gram,TF,DF,TF_IDF,all_TF,all_DF,all_TF_IDF,expected_TF,expected_DF,DF_chisquare,MI,Lift,TF*DF_chisquare
潛在,15,14,4.388599313,3914,3346,9.165490764,17.18931009,14.694796,-0.032851187,2.87567E-06,0.952718227,-0.492767798
深圳,15,15,4.323396605,7009,3589,9.522934828,30.7817768,15.76199129,-0.036837397,2.87247E-06,0.951656407,-0.552560949
進一步,102,87,3.680552188,24844,19972,6.581111773,109.1086407,87.712034,-0.005780192,2.99388E-06,0.99188214,-0.589579606
率營,12,12,4.332352012,3366,2914,9.306550645,14.78263101,12.79755994,-0.049704933,2.83028E-06,0.93767875,-0.596459191
晚間,13,13,4.331300055,3788,3143,9.261578482,16.63594957,13.80327072,-0.046745722,2.84273E-06,0.941805769,-0.607694383
債務,18,16,4.417499257,8123,3817,9.517501098,35.67418647,16.76331032,-0.034757016,2.88094E-06,0.954465418,-0.625626293
南韓,37,27,4.446839306,13058,6305,8.802071856,57.34747346,27.6899847,-0.01719318,2.94317E-06,0.975081796,-0.636147648
來了,17,16,4.368876235,4376,3832,8.988837928,19.21829866,16.82918658,-0.040854641,2.86967E-06,0.950729254,-0.694528898
近幾,14,14,4.328171433,3628,3386,9.076192876,15.93326954,14.87046601,-0.050954091,2.8417E-06,0.941463434,-0.713357268
點分,21,19,4.375315184,5382,4514,8.826350454,23.63639931,19.82436018,-0.034279528,2.89287E-06,0.958416808,-0.719870081
元下,20,13,4.714625553,4032,3121,9.330469562,17.70753661,13.70665222,-0.036431752,2.86277E-06,0.94844458,-0.728635045
證實,13,13,4.331300055,3747,3164,9.238790263,16.45588781,13.89549748,-0.057710473,2.82386E-06,0.935554846,-0.750236145
嚴格,13,12,4.404785178,3442,2931,9.315023397,15.11640402,12.87221969,-0.059101476,2.81386E-06,0.932240149,-0.768319193
參與,58,50,4.045362865,16842,11574,7.613506585,73.96585603,50.83011624,-0.013556785,2.96909E-06,0.983668811,-0.786293543
未來將,18,17,4.358120325,4425,4075,8.874148519,19.43349441,17.89638186,-0.044897368,2.8672E-06,0.949912677,-0.808152624
數年,15,11,4.616512994,3150,2689,9.404323534,13.83401297,11.80941615,-0.055477299,2.81151E-06,0.931460104,-0.832159484
歐股,14,14,4.328171433,4945,3412,9.328323994,21.71720449,14.98465151,-0.064702112,2.82004E-06,0.934289329,-0.905829568
在內,18,18,4.302136379,4706,4323,8.805332811,20.66757621,18.9855359,-0.051158999,2.8617E-06,0.948090172,-0.920861979
中的,49,45,4.061255802,12037,10459,7.624512616,52.86349656,45.93331482,-0.018963938,2.95705E-06,0.979681092,-0.929232983
名單,27,19,4.580955304,6539,4515,8.983661995,28.71765423,19.82875193,-0.034638073,2.89223E-06,0.958204534,-0.935227973
為今年,12,12,4.332352012,3192,2962,9.2272048,14.01846648,13.00836394,-0.078164929,2.78441E-06,0.922483415,-0.937979149
良好,21,20,4.323584511,5448,4776,8.720175272,23.92625482,20.97499872,-0.045321695,2.87808E-06,0.953516149,-0.951755599
的下,18,17,4.358120325,4540,4097,8.884542101,19.93854568,17.99300037,-0.054801851,2.85181E-06,0.944811852,-0.986433318
是新,11,11,4.330753969,2971,2742,9.313289673,13.0478897,12.04217891,-0.090194382,2.75716E-06,0.913455952,-0.992138201
的加,12,11,4.410921279,3154,2733,9.373764047,13.85157997,12.00265316,-0.083757595,2.76624E-06,0.916464039,-1.005091138
事長,132,98,3.656179622,37362,22513,6.507439294,164.0845691,98.87147113,-0.007681305,2.99178E-06,0.991185818,-1.013932268
的衝,12,12,4.332352012,3241,2972,9.234156397,14.23366224,13.05228145,-0.084835456,2.77504E-06,0.919379501,-1.018025466
供給,34,27,4.383253794,9118,6359,8.515336865,40.04397787,27.9271392,-0.030779633,2.91818E-06,0.966801497,-1.046507534
將受,30,27,4.289133543,6590,6376,8.267651161,28.94163349,28.00179896,-0.035840596,2.9104E-06,0.964223764,-1.075217867
的消息,15,12,4.534281637,3262,2960,9.247829191,14.32588899,12.99958044,-0.076861024,2.78629E-06,0.923106715,-1.152915361
當前,25,23,4.319014055,6681,5482,8.594424193,29.34128275,24.07557432,-0.048051195,2.88354E-06,0.955325081,-1.201279884
法人買賣,11,11,4.330753969,4098,2770,9.58375108,17.99739212,12.16514792,-0.111594999,2.72929E-06,0.904222462,-1.227544986
最好,17,17,4.310150882,4833,4133,8.918561237,21.22532848,18.15110337,-0.073000464,2.82697E-06,0.936582182,-1.24100789
但也,13,13,4.331300055,3393,3229,9.111716909,14.90120826,14.18096123,-0.098348019,2.76702E-06,0.91672206,-1.278524241
競爭,76,65,3.888953262,21799,15046,7.168475642,95.73576152,66.07827276,-0.017595377,2.96913E-06,0.983681886,-1.337248678
率上,14,13,4.397243884,4149,3229,9.287410758,18.22137137,14.18096123,-0.098348019,2.76702E-06,0.91672206,-1.376872259
環保,25,20,4.464563835,9744,4800,9.174208684,42.79321346,21.08040072,-0.055372084,2.86369E-06,0.948748568,-1.384302098
業股,15,15,4.323396605,5230,3698,9.211734849,22.96885329,16.24069206,-0.094781477,2.7878E-06,0.923605961,-1.421722151
定價,12,12,4.332352012,5269,3023,9.631320842,23.14013154,13.2762607,-0.122688264,2.72822E-06,0.903868963,-1.472259174
金融業,13,12,4.404785178,5148,3012,9.618199452,22.60872977,13.22795145,-0.1139908,2.73819E-06,0.907169946,-1.481880401
比去年,18,15,4.480711666,4949,3680,9.174859519,21.73477149,16.16164055,-0.083494542,2.80143E-06,0.928123599,-1.502901753
成長的,18,18,4.302136379,4857,4390,8.799878545,21.33073048,19.27978316,-0.084951419,2.81803E-06,0.933620459,-1.529125539
是否會,11,11,4.330753969,3012,2803,9.282884976,13.22795145,12.31007567,-0.139422235,2.69716E-06,0.89357696,-1.533644585
出今年,12,11,4.410921279,2939,2791,9.269126031,12.90735369,12.25737467,-0.128982845,2.70876E-06,0.897418925,-1.547794141
天下,14,13,4.397243884,3735,3252,9.181501689,16.40318681,14.28197149,-0.115071711,2.74745E-06,0.910238479,-1.611003955
元至,15,13,4.458636121,4158,3245,9.279388202,18.26089712,14.25122924,-0.109855408,2.75338E-06,0.912202013,-1.647831122
布年,16,15,4.37908328,4229,3712,9.02401973,18.57271139,16.30217656,-0.104014564,2.77728E-06,0.920122534,-1.664233024
的水,17,17,4.310150882,4885,4181,8.903896869,21.45369948,18.36190738,-0.101013019,2.79451E-06,0.925829744,-1.717221329
股基,19,17,4.403495525,8612,4164,9.380224501,37.82175229,18.28724763,-0.090609942,2.80592E-06,0.929609548,-1.7215889
指數日,12,12,4.332352012,3405,3052,9.22576269,14.95390926,13.40362146,-0.146986634,2.7023E-06,0.895280431,-1.763839605
產品的,19,17,4.403495525,4864,4176,8.902779665,21.36147273,18.33994863,-0.097898983,2.79786E-06,0.926938256,-1.860080682
零件,20,18,4.389422933,6228,4404,8.996010524,27.35181994,19.34126766,-0.093013497,2.80907E-06,0.930652546,-1.860269938
會今,13,13,4.331300055,3650,3295,9.135398133,16.02988805,14.47081674,-0.149494112,2.7116E-06,0.898359797,-1.943423454
的原因,14,14,4.328171433,3837,3522,9.046214518,16.85114533,15.46774403,-0.139275161,2.73197E-06,0.905109367,-1.949852249
新股,19,18,4.346928694,12140,4422,9.53091006,53.31584682,19.42031916,-0.103876075,2.79763E-06,0.926864273,-1.973645423
美元中國,12,11,4.410921279,5186,2835,9.74872861,22.77561628,12.45061168,-0.169009707,2.66672E-06,0.88349073,-2.028116486
對手,16,16,4.317304611,4920,3984,9.008132134,21.60741074,17.4967326,-0.128035818,2.76018E-06,0.914456451,-2.048573088
民間,16,14,4.44512582,5329,3510,9.334738904,23.40363655,15.41504303,-0.129895633,2.74131E-06,0.908203758,-2.078330125
六個,16,12,4.592684577,10324,3034,10.21927408,45.34042855,13.32456996,-0.13167296,2.71833E-06,0.900591917,-2.106767361
主義,13,11,4.484668055,4762,2828,9.67715792,20.91351422,12.41986942,-0.162322897,2.67332E-06,0.885677588,-2.110197659
大多,23,22,4.29938456,6047,5344,8.570235809,26.55691316,23.4695128,-0.092011619,2.82939E-06,0.93738631,-2.116267243
帶來的,14,13,4.397243884,3612,3299,9.123895654,15.86300154,14.48838375,-0.152900849,2.70831E-06,0.897270546,-2.140611884
每桶美元,15,14,4.388599313,6012,3528,9.427555395,26.4032019,15.49409453,-0.144075439,2.72732E-06,0.903570065,-2.161131578
就有,20,20,4.284133575,5386,4907,8.65542271,23.65396631,21.55031799,-0.111529021,2.80124E-06,0.928060552,-2.230580414
控制,50,36,4.33605858,13015,8493,8.137920697,57.1586282,37.29913403,-0.045249019,2.91325E-06,0.965169861,-2.262450939
司法,31,19,4.693997967,8229,4603,9.128705853,36.13971199,20.21522594,-0.073052564,2.83694E-06,0.939885612,-2.264629486
已在,16,16,4.317304611,4238,4008,8.871644846,18.61223714,17.6021346,-0.145825227,2.74365E-06,0.908980664,-2.33320364
領域,70,57,4.003019193,20384,13298,7.414099007,89.52143506,58.4014935,-0.033632428,2.94595E-06,0.976002437,-2.354269956
年同期,232,134,3.48583176,53409,30779,5.910731223,234.5589838,135.1736779,-0.01019074,2.99218E-06,0.99131726,-2.364251579
方的,15,14,4.388599313,4001,3546,9.068511633,17.57139235,15.57314603,-0.15891384,2.71348E-06,0.898983415,-2.383707603
簽訂,14,11,4.552946905,3898,2837,9.490950471,17.11904209,12.45939518,-0.170942028,2.66484E-06,0.882867896,-2.393188393
世代,15,11,4.616512994,4059,2826,9.535064236,17.82611386,12.41108592,-0.160434268,2.67521E-06,0.886304395,-2.406514021
年初,33,32,4.174973337,8867,7644,8.0990389,38.94164858,33.57053815,-0.073474845,2.87718E-06,0.953216772,-2.424669872
改革,34,28,4.343270939,12963,6706,8.659705405,56.9302572,29.45107651,-0.071495622,2.86967E-06,0.950729254,-2.430851143
人工,32,27,4.337665256,11274,6483,8.631219412,49.51259119,28.47171622,-0.076073695,2.86236E-06,0.948309536,-2.434358225
產的,27,22,4.426152611,6314,5341,8.605039381,27.72951045,23.45633755,-0.090419873,2.83098E-06,0.937912833,-2.441336574
於中國,18,12,4.699270154,3372,3042,9.223606531,14.80898151,13.35970396,-0.138385915,2.71118E-06,0.898223496,-2.490946462
重要,147,117,3.467189855,37214,26964,6.068956179,163.4345901,118.419151,-0.017007297,2.98221E-06,0.988015865,-2.500072693
也提,11,11,4.330753969,3000,2892,9.218513903,13.17525045,12.70094143,-0.227794276,2.61416E-06,0.866077531,-2.50573704
國務,12,12,4.332352012,4481,3128,9.418841807,19.67943242,13.73739447,-0.219731591,2.63664E-06,0.873528093,-2.636779092
買賣超,23,23,4.253791037,12676,5621,9.03437987,55.6698249,24.68602759,-0.115153766,2.81223E-06,0.931701138,-2.648536621
今年底,12,11,4.410921279,3301,2888,9.306729656,14.49716725,12.68337443,-0.223422363,2.61778E-06,0.867277084,-2.681068353
的財,19,19,4.293421062,5721,4717,8.784954984,25.12520261,20.71588546,-0.142125854,2.76837E-06,0.917170547,-2.70039122
各國,23,20,4.397142817,6412,4924,8.786738651,28.15990196,21.62497774,-0.122106607,2.79157E-06,0.924856443,-2.808451956
群益,17,15,4.431392872,8949,3794,9.612028355,39.30177209,16.66230007,-0.16583794,2.71726E-06,0.900235858,-2.819244983
兩國,16,14,4.44512582,5518,3568,9.330880501,24.23367733,15.66976454,-0.177929515,2.69675E-06,0.893440356,-2.846872241
立即,17,15,4.431392872,4448,3796,9.021619136,19.53450467,16.67108357,-0.167506826,2.71583E-06,0.89976155,-2.847616045
泰國,23,15,4.692214109,6179,3747,9.32572193,27.13662418,16.45588781,-0.128805528,2.75134E-06,0.911527848,-2.962527151
預計年,12,12,4.332352012,3715,3155,9.236919605,16.31535181,13.85597172,-0.248602632,2.61408E-06,0.866052576,-2.983231584
示今年,22,22,4.264240677,5992,5421,8.533440583,26.3153669,23.80767756,-0.137253966,2.7892E-06,0.924071655,-3.01958726
的日,18,18,4.302136379,5231,4515,8.802838837,22.97324504,19.82875193,-0.168660823,2.74001E-06,0.907772716,-3.035894809
是否有,15,14,4.388599313,3932,3599,9.024020898,17.26836159,15.80590879,-0.206334644,2.67352E-06,0.885744704,-3.095019656
會提,12,12,4.332352012,3512,3165,9.18134579,15.42382653,13.89988923,-0.259684017,2.60582E-06,0.863316233,-3.116208203
元營,21,20,4.323584511,8107,4973,8.951831328,35.60391847,21.8401735,-0.155046319,2.76407E-06,0.915743641,-3.255972691
數日,17,17,4.310150882,4702,4305,8.813103439,20.65000921,18.9064844,-0.192245299,2.71402E-06,0.899162406,-3.26817009
中間,14,14,4.328171433,10445,3631,9.838059914,45.87183032,15.9464448,-0.237585706,2.64996E-06,0.877938636,-3.326199881
地位,19,18,4.346928694,5437,4524,8.830037676,23.87794557,19.86827768,-0.175680124,2.73456E-06,0.905966802,-3.337922357
貨漲,15,12,4.534281637,3720,3132,9.252623651,16.33731056,13.75496147,-0.223911188,2.63328E-06,0.872412476,-3.358667818
負債,20,19,4.335392227,9004,4754,9.131847984,39.54331835,20.87838021,-0.168993581,2.74683E-06,0.910032282,-3.37987161
來將,20,19,4.335392227,5163,4755,8.686231364,22.67460603,20.88277196,-0.169749029,2.74625E-06,0.909840898,-3.394980585
期以,12,12,4.332352012,3931,3190,9.2645153,17.26396984,14.00968298,-0.288288156,2.5854E-06,0.856550431,-3.459457875
拓展,21,19,4.375315184,5975,4751,8.804893971,26.24070715,20.86520496,-0.166736419,2.74856E-06,0.910606919,-3.501464797
年同,244,139,3.454623394,66811,31975,5.914636928,293.4172193,140.4262111,-0.014485031,2.98773E-06,0.989843698,-3.534347465
案的,12,12,4.332352012,3750,3206,9.213296686,16.46906306,14.07995098,-0.307259314,2.5725E-06,0.852275694,-3.687111773
增年,26,20,4.496277068,7013,4955,8.844655054,30.7993438,21.76112199,-0.142527149,2.77411E-06,0.919070258,-3.705705875
每桶,18,15,4.480711666,7597,3841,9.447854595,33.36412589,16.86871233,-0.20701555,2.68401E-06,0.889220215,-3.7262799
表示今年,16,16,4.317304611,4505,4113,8.87025249,19.78483443,18.06326837,-0.235675863,2.67361E-06,0.885775468,-3.770813804
總部,12,11,4.410921279,4099,2969,9.444989284,18.00178387,13.0391062,-0.318883366,2.54636E-06,0.843616106,-3.826600396
國有,14,13,4.397243884,4810,3424,9.297296207,21.12431822,15.03735251,-0.276032983,2.60944E-06,0.864513882,-3.864461758
中國經,14,13,4.397243884,5375,3425,9.392472943,23.60565706,15.04174426,-0.277143366,2.60867E-06,0.864261469,-3.880007129
的可能,23,20,4.397142817,5536,4994,8.641044724,24.31272883,21.93240025,-0.170258188,2.75244E-06,0.911892897,-3.915938325
已開,14,14,4.328171433,4157,3676,9.029021511,18.25650537,16.14407355,-0.284751639,2.61752E-06,0.867191292,-3.986522939
加強,28,27,4.237252245,8800,6615,8.404115046,38.64740132,29.05142724,-0.14485876,2.80525E-06,0.929386352,-4.056045288
理事,16,16,4.317304611,5681,4134,9.051734914,24.9495326,18.15549512,-0.255909254,2.66003E-06,0.881275883,-4.094548067
市今,31,31,4.164314309,8372,7537,8.088340602,36.76773226,33.10062088,-0.133308922,2.82683E-06,0.936538324,-4.132576584
發放,24,22,4.333032497,10874,5476,8.973646766,47.75589113,24.04922382,-0.174613464,2.76119E-06,0.914790438,-4.190723132
外還,11,11,4.330753969,3144,3024,9.173261391,13.80766247,13.28065245,-0.391650609,2.50005E-06,0.82827256,-4.308156695
至日,25,21,4.413753167,6084,5237,8.617007915,26.71940791,22.99959554,-0.173845766,2.75597E-06,0.913059535,-4.346144156
體的,16,16,4.317304611,4701,4158,8.88342634,20.64561746,18.26089712,-0.279923586,2.64468E-06,0.876189154,-4.478777376
中國經濟,13,12,4.404785178,5106,3243,9.459845171,22.42427627,14.24244574,-0.353068776,2.54315E-06,0.84255192,-4.589894088
明年月,16,16,4.317304611,5487,4168,9.006147126,24.09753307,18.30481463,-0.290206187,2.63833E-06,0.874086973,-4.643298995
報美,26,13,4.948086325,7633,3329,9.755193374,33.5222289,14.62013625,-0.179536047,2.6839E-06,0.8891846,-4.667937221
跌到,12,11,4.410921279,3666,3024,9.309325858,16.10015605,13.28065245,-0.391650609,2.50005E-06,0.82827256,-4.699807303
今年上,22,20,4.361199842,6323,5051,8.722547681,27.7690362,22.18273001,-0.214775652,2.72138E-06,0.901602282,-4.725064333
萬美,25,21,4.413753167,8828,5259,8.899199867,38.77037033,23.09621404,-0.190252536,2.74444E-06,0.909239928,-4.756313408
美元的,32,31,4.187361444,10335,7567,8.229995988,45.3887378,33.23237339,-0.149958923,2.81563E-06,0.93282534,-4.79868555
會上,39,31,4.330967858,8502,7521,8.103885128,37.33865978,33.03035288,-0.124804383,2.83285E-06,0.938530694,-4.867370941
示月,17,17,4.310150882,4967,4407,8.810259217,21.813823,19.35444291,-0.286414931,2.6512E-06,0.878351295,-4.869053821
目前的,16,15,4.37908328,4295,3942,8.916178149,18.86256689,17.31227909,-0.30883482,2.61524E-06,0.866437049,-4.941357122
出年,12,12,4.332352012,3670,3288,9.144366128,16.11772305,14.44007449,-0.412322217,2.50834E-06,0.831020644,-4.947866609
過程中,13,11,4.484668055,3375,3022,9.23736564,14.82215676,13.27186895,-0.388896889,2.5017E-06,0.828820721,-5.055659553
俄羅斯,20,17,4.446542744,7872,4374,9.201440809,34.57185718,19.20951516,-0.254142657,2.6712E-06,0.884978088,-5.082853147
公司在,14,14,4.328171433,4266,3747,9.012528545,18.73520614,16.45588781,-0.366518356,2.56792E-06,0.850759325,-5.131256985
的狀況,12,12,4.332352012,3716,3304,9.145568458,16.31974356,14.5103425,-0.434298463,2.49619E-06,0.826996331,-5.21158156
天然,24,14,4.800255218,7376,3611,9.553574995,32.39354911,15.85860979,-0.217826809,2.66463E-06,0.882801215,-5.227843406
英鎊,15,15,4.323396605,6680,3978,9.266275528,29.336891,17.4703821,-0.349321937,2.59157E-06,0.858595989,-5.239829049
評價,22,18,4.468383225,6501,4599,8.940408866,28.55076773,20.19765894,-0.239122011,2.68996E-06,0.891192393,-5.260684237
累計前,22,14,4.724045706,4724,3634,9.160901575,20.74662771,15.95962005,-0.24061417,2.64777E-06,0.877213866,-5.29351173
公布年,12,11,4.410921279,3514,3060,9.248451595,15.43261003,13.43875546,-0.4425654,2.47063E-06,0.818528176,-5.310784805
開放,42,36,4.214408672,14760,8700,8.170806419,64.82223222,38.20822631,-0.127623391,2.84394E-06,0.942205475,-5.360182439
新產品,21,16,4.548630813,5341,4134,9.000707393,23.45633755,18.15549512,-0.255909254,2.66003E-06,0.881275883,-5.374094338
優質,13,11,4.484668055,4685,3057,9.504566749,20.57534945,13.42558021,-0.438226077,2.47306E-06,0.819331443,-5.696939005
出的,54,50,3.999932068,13758,11924,7.419063626,60.42169857,52.36722879,-0.107009141,2.88194E-06,0.954795607,-5.778493591
水平,13,11,4.484668055,4019,3064,9.364484158,17.65044385,13.45632246,-0.44837808,2.46741E-06,0.817459602,-5.82891504
第個,21,18,4.429843438,8063,4645,9.092914153,35.41068146,20.39967945,-0.282281958,2.66332E-06,0.882366806,-5.927921112
兌美元,33,29,4.282644795,12567,7145,8.49645769,55.19112414,31.37905482,-0.180371967,2.78954E-06,0.92418335,-5.952274921
的三,14,12,4.471847815,3653,3306,9.129508477,16.0430633,14.519126,-0.43707836,2.49468E-06,0.82649603,-6.119097047
來年,22,17,4.526530551,5466,4399,8.891996657,24.00530632,19.31930891,-0.278436141,2.65602E-06,0.879948661,-6.125595105
股公司,14,11,4.552946905,6888,3057,9.84518053,30.25037503,13.42558021,-0.438226077,2.47306E-06,0.819331443,-6.135165082
時會,18,12,4.699270154,5272,3234,9.493462382,23.15330679,14.20291999,-0.341680194,2.55022E-06,0.844896684,-6.150243501
更高,14,14,4.328171433,4204,3805,8.969307847,18.46291763,16.71060932,-0.439684918,2.52878E-06,0.837791114,-6.155588855
最終,27,24,4.334274873,7221,6028,8.454212634,31.71282783,26.47346991,-0.231101302,2.73637E-06,0.906567975,-6.239735163
利潤,20,17,4.446542744,8223,4435,9.207482267,36.11336148,19.47741192,-0.315112184,2.63446E-06,0.872805898,-6.302243674
觀點,11,11,4.330753969,3481,3147,9.184818055,15.28768227,13.82083772,-0.575733947,2.40233E-06,0.795899657,-6.33307342
個百分點,71,36,4.580719017,19159,8616,8.372136658,84.14154113,37.83931929,-0.08940688,2.87167E-06,0.951391322,-6.347888452
來一,15,14,4.388599313,4084,3793,8.951235716,17.93590761,16.65790832,-0.424091459,2.53678E-06,0.840441653,-6.361371878
的會,12,12,4.332352012,3781,3372,9.120138829,16.60520732,14.80898151,-0.532810248,2.44585E-06,0.810319062,-6.393722971
日日,18,16,4.417499257,6115,4242,9.058995779,26.85555217,18.62980414,-0.371226114,2.59231E-06,0.858838874,-6.682070056
同時也,16,16,4.317304611,4559,4286,8.796752715,20.02198893,18.82304114,-0.423393927,2.56569E-06,0.850022049,-6.774302824
發的,20,19,4.335392227,5591,4946,8.668779353,24.55427509,21.72159624,-0.341001003,2.6402E-06,0.874705514,-6.820020063
當選,12,12,4.332352012,4970,3399,9.340462074,21.82699825,14.92755876,-0.574146144,2.42643E-06,0.803882282,-6.889753723
高度,22,21,4.311565547,6150,5406,8.559392716,27.00926342,23.74180131,-0.316634544,2.66981E-06,0.884515868,-6.965959969
美國國,14,11,4.552946905,4189,3102,9.376337159,18.39704138,13.62320897,-0.505110455,2.43718E-06,0.80744559,-7.071546369
萬美元,23,19,4.449753598,8247,4913,8.991308557,36.21876349,21.57666849,-0.307703689,2.65793E-06,0.8805808,-7.077184853
四日,14,12,4.471847815,4347,3356,9.250421264,19.0909379,14.7387135,-0.508901381,2.45752E-06,0.814182323,-7.124619334
跌美,35,23,4.582210397,15534,5756,9.137201531,68.22144683,25.27891386,-0.205445868,2.74628E-06,0.909849218,-7.19060538
是美國,12,12,4.332352012,3934,3415,9.129176157,17.27714509,14.99782676,-0.599217836,2.41506E-06,0.800115923,-7.190614034
主要是,35,35,4.1183245,9629,8606,7.901089353,42.2881622,37.79540179,-0.206751901,2.79514E-06,0.926038575,-7.236316545
高收,22,21,4.311565547,33399,5426,9.863982613,146.6800633,23.82963631,-0.33600352,2.65997E-06,0.881255581,-7.392077433
證券交易,24,24,4.243087739,9015,6120,8.589304,39.5916276,26.87751092,-0.308066811,2.69524E-06,0.892939829,-7.393603475
結構,49,43,4.11437119,15898,10390,7.820789654,69.82004389,45.63028406,-0.151618478,2.8444E-06,0.942356614,-7.429305441
的風險,19,17,4.403495525,5205,4511,8.800617255,22.85905953,19.81118493,-0.398903989,2.59008E-06,0.858101121,-7.579175793
截至月,15,15,4.323396605,5738,4104,9.075042093,25.19986236,18.02374262,-0.507276408,2.51201E-06,0.832235586,-7.609146117
優化,14,13,4.397243884,5059,3635,9.218654118,22.21786401,15.9640118,-0.550323192,2.45797E-06,0.814331646,-7.704524686
的情,49,43,4.11437119,12222,10403,7.646314514,53.67597034,45.68737681,-0.158074169,2.84084E-06,0.941179008,-7.745634289
至月日,24,23,4.287082149,7970,5896,8.575924257,35.0022487,25.89375889,-0.323392232,2.68107E-06,0.888244928,-7.761413573
季節,12,12,4.332352012,5016,3445,9.320978859,22.02901875,15.12957927,-0.647358807,2.39403E-06,0.793148295,-7.768305688
歸屬,45,28,4.552129875,11525,6898,8.511160257,50.61492048,30.29429254,-0.173754783,2.78979E-06,0.924266509,-7.818965256
幣的,15,13,4.458636121,4881,3618,9.197714063,21.43613248,15.88935204,-0.525405643,2.46952E-06,0.818157969,-7.881084648
給予,19,19,4.293421062,6009,5018,8.695961098,26.39002665,22.03780225,-0.418746045,2.60232E-06,0.862154936,-7.956174853
更好,15,14,4.388599313,4444,3878,8.977721988,19.51693767,17.03120708,-0.539492963,2.48117E-06,0.82202042,-8.092394448
的業,16,16,4.317304611,5017,4352,8.844057057,22.0334105,19.11289665,-0.506994086,2.52678E-06,0.83713109,-8.111905381
績效,22,17,4.526530551,6805,4485,9.029960164,29.88585977,19.69699942,-0.369284972,2.60509E-06,0.863075621,-8.124269395
創業,16,15,4.37908328,8268,4109,9.374971018,36.31099024,18.04570137,-0.514044682,2.50895E-06,0.831222888,-8.224714909
的就,18,18,4.302136379,5472,4812,8.708237511,24.03165682,21.13310172,-0.464500031,2.57089E-06,0.85174435,-8.361000557
的預,25,25,4.232179437,7522,6391,8.361236887,33.03474463,28.06767521,-0.3352836,2.68849E-06,0.890704336,-8.382090004
估計,43,37,4.19949015,11525,9061,7.911594006,50.61492048,39.79364811,-0.196123506,2.80648E-06,0.929796632,-8.433310739
範圍,33,27,4.360804946,8274,6779,8.306315265,36.33734074,29.77167427,-0.258036487,2.73738E-06,0.906902304,-8.515204079
但不,12,12,4.332352012,3708,3492,9.033879787,16.28460956,15.33599152,-0.725668075,2.3618E-06,0.782473046,-8.708016902
似乎,32,26,4.378725707,7482,6570,8.298794979,32.85907462,28.85379849,-0.282256279,2.71985E-06,0.90109453,-9.032200935
千萬,14,14,4.328171433,5268,3950,9.082691291,23.13573979,17.34741309,-0.645927687,2.43595E-06,0.807036757,-9.042987619
領導,21,21,4.274378312,7414,5519,8.660730935,32.56043561,24.23806908,-0.432587733,2.61515E-06,0.86640565,-9.084342396
差異,15,15,4.323396605,4885,4183,8.902923006,21.45369948,18.37069088,-0.618461062,2.46457E-06,0.816518012,-9.276915935
太多,15,15,4.323396605,4923,4184,8.90882566,21.62058599,18.37508263,-0.619925525,2.46398E-06,0.81632286,-9.298882877
年月以來,29,24,4.389598104,9687,6140,8.636364067,42.5428837,26.96534592,-0.326095443,2.68646E-06,0.89003123,-9.456767861
薪資,15,15,4.323396605,8837,4203,9.381488138,38.80989608,18.45852588,-0.64801498,2.45284E-06,0.812632607,-9.720224693
美元中,14,13,4.397243884,6249,3731,9.344157799,27.44404669,16.38561981,-0.699541527,2.39472E-06,0.793378594,-9.793581375
取得,74,69,3.798902687,34704,16416,7.229962736,152.4112972,72.09497047,-0.132864222,2.88881E-06,0.957070924,-9.831952447
掌握,21,19,4.375315184,6242,5062,8.707843901,27.41330444,22.23103926,-0.469596341,2.5797E-06,0.854660899,-9.861523168
前的,51,45,4.087484615,12549,10945,7.551089066,55.11207263,48.06770539,-0.195782518,2.82575E-06,0.936179492,-9.984908402
之後,84,80,3.683928108,23254,18932,6.670711547,102.125758,83.14461384,-0.118932493,2.90423E-06,0.962178983,-9.990329429
增長,75,52,4.159810132,28853,12464,7.778412946,126.7151671,54.73877387,-0.137030514,2.86736E-06,0.949966474,-10.27728855
事業,66,49,4.152249064,23579,11810,7.779284971,103.5530768,51.86656927,-0.158429977,2.85156E-06,0.944731851,-10.45637851
正常,26,25,4.262241969,8076,6473,8.386986187,35.46777421,28.42779872,-0.413320926,2.65443E-06,0.879420888,-10.74634406
已成,11,11,4.330753969,3609,3374,9.078680583,15.84982629,14.81776501,-0.983638871,2.2407E-06,0.74235217,-10.82002758
打擊,11,11,4.330753969,4187,3376,9.2060123,18.38825788,14.82654851,-0.987584769,2.23938E-06,0.741912387,-10.86343245
資的,30,28,4.250009228,8648,7146,8.225703065,37.9798553,31.38344657,-0.364769073,2.69297E-06,0.892190089,-10.94307219
年中,23,22,4.29938456,7291,5806,8.540748033,32.02025034,25.49850137,-0.480009067,2.60425E-06,0.862795804,-11.04020854
期及,12,12,4.332352012,3798,3602,8.992788087,16.67986707,15.81908404,-0.922013112,2.28968E-06,0.758577423,-11.06415735
像是,17,14,4.498224311,4433,3954,8.936476586,19.46862842,17.36498009,-0.652064729,2.43348E-06,0.806220331,-11.08510039
域的,11,11,4.330753969,3974,3403,9.14493644,17.4528151,14.94512576,-1.041410927,2.22161E-06,0.736025924,-11.45552019
程中,14,12,4.471847815,3994,3551,9.064197305,17.5406501,15.59510478,-0.828771501,2.32256E-06,0.769472226,-11.60280102
